company_name,ds,yhat,yhat_lower,yhat_upper
Maruti Suzuki,2025-12-20,13919.472437908378,12498.417944605704,15256.907581089758
Maruti Suzuki,2025-12-21,14689.467150353394,13304.135586563973,16076.423506478764
Maruti Suzuki,2025-12-22,14056.40244768536,12723.657446102508,15449.85692041738
Maruti Suzuki,2025-12-23,14094.016615525601,12636.016064533504,15498.09500804825
Maruti Suzuki,2025-12-24,14100.316916107622,12806.670458702189,15460.585738578375
Maruti Suzuki,2025-12-25,14137.152866143206,12771.611643464918,15580.308815122962
Maruti Suzuki,2025-12-26,14157.771357122372,12802.628365548857,15630.553675417083
Maruti Suzuki,2025-12-27,14054.581191542838,12667.804104235094,15519.508688628204
Maruti Suzuki,2025-12-28,14841.632011693278,13431.696013365923,16270.6286050248
Maruti Suzuki,2025-12-29,14224.203669427048,12811.954335999337,15751.999094553514
Maruti Suzuki,2025-12-30,14275.761209118335,12833.096504711935,15754.983644099993
Tata Motors,2019-01-01,142.4672194416155,72.11642907397149,219.0018007476973
Tata Motors,2019-01-02,145.41480640053004,70.94769250160287,217.00448250246552
Tata Motors,2019-01-03,149.63586229230552,73.81443030114437,220.973746311571
Tata Motors,2019-01-04,153.3233851136105,73.69175626621883,223.85792737041663
Tata Motors,2019-01-07,163.60758499501534,88.45666805622325,241.95364455589453
Tata Motors,2019-01-08,169.83369972686242,101.03268735441016,241.70605549489466
Tata Motors,2019-01-09,172.19301081256293,99.78594374336214,246.9287159693734
Tata Motors,2019-01-10,175.60616943356752,103.69887683915388,248.74187487998245
Tata Motors,2019-01-11,178.28713653240177,108.36731778907823,253.08888052861596
Tata Motors,2019-01-14,184.61216948541409,112.91953686351839,255.5736108163634
Tata Motors,2019-01-15,189.29963625728755,114.90498681900213,263.5429610156512
Tata Motors,2019-01-16,190.06076399882267,117.9322571136789,264.23818225973747
Tata Motors,2019-01-17,191.84646724161152,113.89089496873343,263.2379969495979
Tata Motors,2019-01-18,192.90026978345742,120.0538731170324,264.87872138943607
Tata Motors,2019-01-21,194.61813154483832,116.96874717623197,262.19928787335647
Tata Motors,2019-01-22,197.9407744840965,121.69335674471155,274.5192639474528
Tata Motors,2019-01-23,197.45499732613314,124.53362819759764,275.1335417236271
Tata Motors,2019-01-24,198.126113614168,123.2726988431509,268.6291524127367
Tata Motors,2019-01-25,198.20832940292897,121.67119173126763,274.9703463231295
Tata Motors,2019-01-28,197.91867432019836,122.94803117697025,272.4173923060688
Tata Motors,2019-01-29,200.87199885301965,129.61329795415722,279.177658540354
Tata Motors,2019-01-30,200.15656862913784,126.85765463445846,271.92856059273015
Tata Motors,2019-01-31,200.72667392829933,126.67851112264377,272.8169244204447
Tata Motors,2019-02-01,200.82272970244037,129.19033939755252,274.3312846725963
Tata Motors,2019-02-04,201.093294538324,132.46927766936935,277.37584604341237
Tata Motors,2019-02-05,204.34197168770368,129.40131166706308,279.8389476881883
Tata Motors,2019-02-06,203.9420847619038,127.0646016495743,279.6864209859805
Tata Motors,2019-02-07,204.82734862900585,129.36262612208947,275.78187132111384
Tata Motors,2019-02-08,205.21823136240178,132.5811876578253,282.46782867814915
Tata Motors,2019-02-11,206.07077064934447,128.33890335939472,282.44605057138534
Tata Motors,2019-02-12,209.36152416701356,140.6107189453876,277.5298719068364
Tata Motors,2019-02-14,209.63563827933245,137.51050759614682,285.32144299121495
Tata Motors,2019-02-15,209.76005032415682,135.69344759274614,287.28637359627214
Tata Motors,2019-02-18,209.1515363475682,133.15360967362622,285.7680743212952
Tata Motors,2019-02-19,211.74622983595086,138.6573162555758,288.4137556573524
Tata Motors,2019-02-20,210.50440809694211,135.0356810836715,286.64232882555893
Tata Motors,2019-02-21,210.36277314742432,140.2834026357141,284.84665096956377
Tata Motors,2019-02-22,209.5496010252133,134.2070747672895,279.64671634552
Tata Motors,2019-02-25,205.87135621543953,133.07516409585492,281.0722337487256
Tata Motors,2019-02-26,207.4129569807366,136.76327601752496,282.52173545525295
Tata Motors,2019-02-27,205.13221545909607,126.70614044518992,283.53700605209644
Tata Motors,2019-02-28,203.9832092082825,135.8751708829525,279.881359249557
Tata Motors,2019-03-01,202.21102172262044,129.45371258956914,281.23446502850555
Tata Motors,2019-03-05,197.02002698211058,120.33914918167584,277.4683079294623
Tata Motors,2019-03-06,194.23234834396658,119.86880629929502,269.99071380697484
Tata Motors,2019-03-07,192.6970422224423,119.01026791023804,262.1427257684372
Tata Motors,2019-03-08,190.6645197949442,114.36838584934583,266.0046623166394
Tata Motors,2019-03-11,184.5469354951735,111.3579532437581,257.1213092036664
Tata Motors,2019-03-12,185.72124680944245,109.54844856862755,266.3160391300974
Tata Motors,2019-03-13,183.3063842488637,109.61004338681549,255.47512998883778
Tata Motors,2019-03-14,182.2567645893169,109.10573236134074,255.21775679790636
Tata Motors,2019-03-15,180.8140180289255,105.09816955441903,254.6867436265883
Tata Motors,2019-03-18,176.98247321440442,104.41068262493813,253.84657199001404
Tata Motors,2019-03-19,179.05005195871215,107.09582077442488,251.55121675152995
Tata Motors,2019-03-20,177.57192299804225,106.74278669886074,246.32703226324398
Tata Motors,2019-03-22,177.02828838896167,107.07214245233358,253.77598574906952
Tata Motors,2019-03-25,176.1059508577965,105.78373445581704,246.84275628385245
Tata Motors,2019-03-26,179.0891902982125,107.29559798308043,252.0599665223163
Tata Motors,2019-03-27,178.4809578914339,102.50206842597144,250.6819725000975
Tata Motors,2019-03-28,179.2121407545585,105.53100330149478,258.4129908570936
Tata Motors,2019-04-01,180.37788480389327,103.50191071295585,253.42204454221442
Tata Motors,2019-04-02,183.79334606345296,108.68727297691646,263.10342397950905
Tata Motors,2019-04-03,183.52870656861631,106.88985721937681,257.58384880379504
Tata Motors,2019-04-04,184.5136601587475,107.30180172117156,259.92514848390175
Tata Motors,2019-04-05,184.96740489880608,111.80984691874096,259.755747709421
Tata Motors,2019-04-08,185.8112195925031,106.4511888972885,264.3619514710993
Tata Motors,2019-04-09,189.05121790189364,114.27059138846319,258.9503867390127
Tata Motors,2019-04-10,188.5356970225909,121.29973691804217,264.0695324446265
Tata Motors,2019-04-11,189.19956445050025,114.46492394345202,260.64940516937594
Tata Motors,2019-04-12,189.26779184450132,114.78809784155706,262.87910850766923
Tata Motors,2019-04-15,188.6327085295826,110.30271154177562,259.13959747049563
Tata Motors,2019-04-16,191.29527298911148,113.97403383188788,267.30137700937985
Tata Motors,2019-04-18,190.20536597189562,118.64931146246094,265.34961439368567
Tata Motors,2019-04-22,187.03268739040107,111.4883028965648,261.3749584911514
Tata Motors,2019-04-23,189.05815049431783,116.51039239598968,268.92239722353753
Tata Motors,2019-04-24,187.31692784059044,107.73648961684884,255.61091336023395
Tata Motors,2019-04-25,186.75741537710724,110.35181642818604,261.777951475389
Tata Motors,2019-04-26,185.61770434359102,116.61599997341204,265.965114435278
Tata Motors,2019-04-30,183.2115937594633,106.402034161491,260.6696935724758
Tata Motors,2019-05-02,180.29481573701693,106.86074788847367,259.9951388924118
Tata Motors,2019-05-03,178.93275274517532,103.46744795296976,258.89043326887395
Tata Motors,2019-05-06,174.5814540521974,104.10287740107412,245.36825540180442
Tata Motors,2019-05-07,176.23528797161686,98.53319400224049,250.19627109134123
Tata Motors,2019-05-08,174.23398113398233,97.90522442622014,255.12481873824194
Tata Motors,2019-05-09,173.52682184833802,101.9013073796913,249.6962041888034
Tata Motors,2019-05-10,172.35152777261698,93.44711621048882,248.20441870806562
Tata Motors,2019-05-13,168.85182983426017,90.74581606097644,241.86047018256446
Tata Motors,2019-05-14,170.87247452403594,96.85123525788975,247.5542804810449
Tata Motors,2019-05-15,169.27116430165066,94.88985930098717,240.3329320802895
Tata Motors,2019-05-16,168.9916175203812,93.97840632017726,247.87381652963322
Tata Motors,2019-05-17,168.26568065870617,96.43800009215887,242.84166995569262
Tata Motors,2019-05-20,166.18295041957896,91.76514884925295,243.55770065613606
Tata Motors,2019-05-21,168.67799325991828,95.0944329040877,242.79617328045552
Tata Motors,2019-05-22,167.54179490567014,88.93754423903576,237.62204226448276
Tata Motors,2019-05-23,167.71213479289202,92.26953246190736,237.28877216349235
Tata Motors,2019-05-24,167.415209964024,93.19613965912464,247.45317432307536
Tata Motors,2019-05-27,166.44376980728399,92.0716212931948,238.80913724646683
Tata Motors,2019-05-28,169.23632288010316,94.31948952975561,244.43342393258945
Tata Motors,2019-05-29,168.35546674467716,89.23556565216549,245.33599871811074
Tata Motors,2019-05-30,168.7365359071198,95.02027869109197,242.4842792140483
Tata Motors,2019-05-31,168.6039864246375,96.10402038741215,249.09967129666938
Tata Motors,2019-06-03,167.8410841577823,95.15025518151188,238.43773216241905
Tata Motors,2019-06-04,170.6098058626499,93.66363814254377,244.02228355396238
Tata Motors,2019-06-06,169.93257144014058,97.42992747136852,250.50127848651206
Tata Motors,2019-06-07,169.65215422797854,95.98503509026568,245.2763245359891
Tata Motors,2019-06-10,168.25563963473022,92.89093095844929,238.5257650113758
Tata Motors,2019-06-11,170.76553522439266,95.2927769984043,248.29278753524733
Tata Motors,2019-06-12,169.54285726859695,94.90839379006634,244.17034084516695
Tata Motors,2019-06-13,169.53113245456842,94.36487484558215,239.65122649118373
Tata Motors,2019-06-14,168.96377054615616,95.08433403230116,242.64998370111664
Tata Motors,2019-06-17,166.7423129517426,95.37548824847234,238.5587645080125
Tata Motors,2019-06-18,169.00789808171757,92.83570879439027,250.7225897424327
Tata Motors,2019-06-19,167.56501805909423,96.43716290278026,238.29975608416416
Tata Motors,2019-06-20,167.36194274686622,96.38443486900032,246.22618594053685
Tata Motors,2019-06-21,166.63637023967794,89.58837533782304,240.7842866926483
Tata Motors,2019-06-24,164.17375288659846,90.57700365314646,245.12406747566388
Tata Motors,2019-06-25,166.4451561090118,91.67899589128064,240.50140743245967
Tata Motors,2019-06-26,165.05363453386553,86.83947133133017,240.33908704258283
Tata Motors,2019-06-27,164.9477914570172,86.0542476849054,237.3809865261987
Tata Motors,2019-06-28,164.36487135955622,88.11124631668807,238.4806052432358
Tata Motors,2019-07-01,162.58624618957657,84.76978138862896,234.1087354039862
Tata Motors,2019-07-02,165.16157027138237,87.28112753075955,235.79996253536126
Tata Motors,2019-07-03,164.10534079826283,93.4076629613229,237.569913786636
Tata Motors,2019-07-04,164.36116258656307,89.82798440693904,238.26388322235314
Tata Motors,2019-07-05,164.160663829655,84.14564101293118,241.7697347117028
Tata Motors,2019-07-08,163.58999833925137,83.99586962685565,233.12693898249023
Tata Motors,2019-07-09,166.5649981342821,93.25929280820628,243.95710012525868
Tata Motors,2019-07-10,165.89474924247725,87.76400527383956,243.4609352198288
Tata Motors,2019-07-11,166.5154131705592,92.90681110409699,241.74956280409995
Tata Motors,2019-07-12,166.6512688308482,93.19204075834134,238.8061170459487
Tata Motors,2019-07-15,166.84940439996348,96.75997052719654,241.92533109034233
Tata Motors,2019-07-16,169.97978013867578,94.23896602002037,250.07667729546148
Tata Motors,2019-07-17,169.40566462330233,96.40668230823283,244.7727469462428
Tata Motors,2019-07-18,170.0591589017718,96.29587690505403,250.2872960009264
Tata Motors,2019-07-19,170.16144647221483,91.17669923729012,244.92564658907014
Tata Motors,2019-07-22,169.84584718161585,90.48926224775037,242.14083894765272
Tata Motors,2019-07-23,172.66831230216206,101.31242337938919,240.09369036413923
Tata Motors,2019-07-24,171.7215376297818,103.6395384971062,248.02354362301486
Tata Motors,2019-07-25,171.94163890369865,98.78595222989917,245.50508215466718
Tata Motors,2019-07-26,171.55502284107695,101.8319166218764,254.81249822956005
Tata Motors,2019-07-29,169.50860003551352,93.89505530786832,242.27691619004293
Tata Motors,2019-07-30,171.69393477772022,98.32514429445571,249.1713267671389
Tata Motors,2019-07-31,170.09582334055938,97.30845929653937,243.35932385049446
Tata Motors,2019-08-01,169.6607493560577,90.70667853978237,239.99094876001988
Tata Motors,2019-08-02,168.6257791702727,95.82976067900428,242.7950575196015
Tata Motors,2019-08-05,164.78172688234545,91.92301364300411,242.7262956453274
Tata Motors,2019-08-06,166.45090686946986,90.81377972855375,239.24737220611425
Tata Motors,2019-08-07,164.39353916621977,87.89891801113028,245.80828090304553
Tata Motors,2019-08-08,163.56391909945503,91.85484352061177,242.0690985486496
Tata Motors,2019-08-09,162.2056985164949,88.76721349026023,229.80698959958622
Tata Motors,2019-08-13,159.53021584062455,87.6966911360925,233.43295594246803
Tata Motors,2019-08-14,157.55083663500005,88.1089151198659,231.00413862705855
Tata Motors,2019-08-16,155.7444006073253,84.17329296557833,224.53634911541033
Tata Motors,2019-08-19,152.4315200416822,76.1487541201624,229.578592700591
Tata Motors,2019-08-20,154.52379859064456,74.70004528972878,227.30491183691902
Tata Motors,2019-08-21,152.99105177374489,79.74096903381553,225.11050430578422
Tata Motors,2019-08-22,152.7705239644487,75.73512418249909,224.98688054225556
Tata Motors,2019-08-23,152.08645513846562,78.40296279615598,225.38729777908804
Tata Motors,2019-08-26,149.93592170450398,75.16519214999508,224.77687903403935
Tata Motors,2019-08-27,152.31009442682677,80.53841211042193,223.16733785768085
Tata Motors,2019-08-28,150.98591270780264,73.12775572505753,221.45215915952974
Tata Motors,2019-08-29,150.89023856222286,73.4597853906837,222.49550971243218
Tata Motors,2019-08-30,150.23864709341677,71.5084663226534,224.6443487133855
Tata Motors,2019-09-03,149.5687377772691,76.66754739353959,229.89642889647914
Tata Motors,2019-09-04,147.76124566659888,72.4593792973925,219.8424890170758
Tata Motors,2019-09-05,147.08557124864376,73.05391156596177,226.9157598778018
Tata Motors,2019-09-06,145.76542087473553,65.59586853103079,225.50533907968966
Tata Motors,2019-09-09,140.68228913140456,64.68933784426108,212.8467337336518
Tata Motors,2019-09-11,139.06170242955625,64.47165349453911,212.24059433977254
Tata Motors,2019-09-12,137.47902232845385,62.60740547575728,212.34466846889435
Tata Motors,2019-09-13,135.275547102908,61.36254358656939,215.13777900646565
Tata Motors,2019-09-16,127.88405279128415,48.10595033661035,201.95134848130306
Tata Motors,2019-09-17,128.38978074333406,58.86116810498729,199.11790942297648
Tata Motors,2019-09-18,125.19697741606143,54.8208828429572,198.70038918835465
Tata Motors,2019-09-19,123.27182241934335,47.49626342224472,200.57562279423357
Tata Motors,2019-09-20,120.87006550054318,40.320025590341025,196.67964474224846
Tata Motors,2019-09-23,113.8285510421847,41.84635941347843,186.2368822098784
Tata Motors,2019-09-24,114.77677411218691,46.648626063547496,187.17496349714986
Tata Motors,2019-09-25,112.18648891594643,36.35906716623427,185.20080018091696
Tata Motors,2019-09-26,111.01703407583987,41.069417335411075,187.25516863165498
Tata Motors,2019-09-27,109.5139938925249,35.259886678981054,184.3839660462687
Tata Motors,2019-09-30,105.8791008954757,32.75446623098445,180.59620418120699
Tata Motors,2019-10-01,108.1371366994059,32.47645481150677,181.97633496567872
Tata Motors,2019-10-03,107.12422138143913,32.736606605593686,180.00354515408188
Tata Motors,2019-10-04,107.0088375193522,28.60271226869708,180.292776337319
Tata Motors,2019-10-07,107.29222707167482,31.38054747535091,180.69559834596862
Tata Motors,2019-10-09,110.49193376591052,36.115278385369585,191.52551858103092
Tata Motors,2019-10-10,111.60064678759694,37.46685752586022,185.89563726312494
Tata Motors,2019-10-11,112.22569939173547,37.545250503973406,180.65097639604048
Tata Motors,2019-10-14,113.71723421613339,35.42848846383009,182.5428655165648
Tata Motors,2019-10-15,117.01828699895302,49.07989050352648,191.06813521249273
Tata Motors,2019-10-16,116.53818219937702,43.53163950549341,192.16649287410146
Tata Motors,2019-10-17,117.20017334558446,45.54729351461392,195.12434740191375
Tata Motors,2019-10-18,117.219561622643,48.869010585111035,193.63626019966014
Tata Motors,2019-10-22,118.47452770697939,45.75957710027014,188.2454285052866
Tata Motors,2019-10-23,117.01107913023522,40.488091371180474,189.7711570091628
Tata Motors,2019-10-24,116.65410352012276,42.67816771139541,190.48792121183718
Tata Motors,2019-10-25,115.64513384524261,40.83415546341566,193.1774457312713
Tata Motors,2019-10-27,144.80870100056887,72.28890890430459,218.06219934932355
Tata Motors,2019-10-29,113.20652795541857,37.16708782069109,188.6493967817002
Tata Motors,2019-10-30,111.04179029187813,36.86336062234202,186.13634706140937
Tata Motors,2019-10-31,110.11150560978416,36.94550473717008,180.98011429256394
Tata Motors,2019-11-01,108.67152441510035,36.4019609661194,181.35121896793143
Tata Motors,2019-11-04,104.313546046507,30.94453662913858,179.20173625088387
Tata Motors,2019-11-05,106.08582606148865,29.119040963248995,180.24575964727714
Tata Motors,2019-11-06,104.28145946445144,30.573722028563484,181.34417397579662
Tata Motors,2019-11-07,103.85716250673542,25.691391033262263,179.5195364076778
Tata Motors,2019-11-08,103.05530409967679,27.0486860466096,178.7274515621398
Tata Motors,2019-11-11,101.21985687915895,31.57601924731613,181.6633596737901
Tata Motors,2019-11-13,103.14659472423503,30.827927134119317,176.33707196566982
Tata Motors,2019-11-14,103.7072069179072,24.755093144676298,176.7657881099264
Tata Motors,2019-11-15,103.85790283845103,33.748139204239685,178.40274603349795
Tata Motors,2019-11-18,104.42807886773156,33.38682930381387,178.3584558051784
Tata Motors,2019-11-19,107.74295827357065,38.1100907167384,179.21635166654372
Tata Motors,2019-11-20,107.35677646893686,32.73650333443109,182.7728168508247
Tata Motors,2019-11-21,108.18508614685547,30.110855665527794,180.34062786065743
Tata Motors,2019-11-22,108.43292688228311,31.51915058612749,181.62917520329674
Tata Motors,2019-11-25,108.23348563209552,35.06862660034576,188.90964399963704
Tata Motors,2019-11-26,110.94826419348442,38.12941744488859,186.2055201528918
Tata Motors,2019-11-27,109.80660334305044,38.04065667270375,187.55670236540445
Tata Motors,2019-11-28,109.74039112922824,33.69756804309151,182.57251040347126
Tata Motors,2019-11-29,108.97492631898413,32.90995475984973,185.14449966311852
Tata Motors,2019-12-02,105.27487561828869,31.81671300762732,174.2840604587025
Tata Motors,2019-12-03,106.76579699356378,32.29359773001055,180.87105434756072
Tata Motors,2019-12-04,104.42411255658749,31.069686496998305,181.54286518819825
Tata Motors,2019-12-05,103.21405514402464,26.954730702760045,179.4054548318424
Tata Motors,2019-12-06,101.39287224753232,29.801010188161158,179.6951692358733
Tata Motors,2019-12-09,95.35264502992581,18.67797225845236,167.06032289118815
Tata Motors,2019-12-10,96.426645801217,24.160786652420406,172.04652825466013
Tata Motors,2019-12-11,93.88520306363006,17.256547304609995,163.86589780499796
Tata Motors,2019-12-12,92.70790123800143,13.957090971856639,171.76973100784556
Tata Motors,2019-12-13,91.16275151419426,14.145845208642715,162.59969806004386
Tata Motors,2019-12-16,87.44385063787237,11.990844855685504,162.56408706041046
Tata Motors,2019-12-17,89.77513941343236,14.427178140306308,164.8640588228858
Tata Motors,2019-12-18,88.71308256081265,9.758741377145116,163.75290562492447
Tata Motors,2019-12-19,89.21835490695344,16.11784534824388,165.3550762925677
Tata Motors,2019-12-20,89.5357875000405,18.124798511900106,160.14696715499474
Tata Motors,2019-12-23,92.19918741556424,18.706064321582055,166.02934088656966
Tata Motors,2019-12-24,96.65136345732768,14.709330153220632,167.54592123719797
Tata Motors,2019-12-26,100.35683896295325,26.957498234433153,178.05286707483356
Tata Motors,2019-12-27,102.74277447779184,32.160930932344236,176.87422806643104
Tata Motors,2019-12-30,110.94470015444725,36.421275542616016,187.53623480027673
Tata Motors,2019-12-31,117.07980954484044,45.44169511615243,190.60303476110695
Tata Motors,2020-01-01,119.63376357791475,52.63487784527276,196.5019710317916
Tata Motors,2020-01-02,123.51004270064688,54.54880743186449,198.99074218427236
Tata Motors,2020-01-03,126.90093365203961,50.14339239419852,201.0085050042957
Tata Motors,2020-01-06,136.5641782697558,64.76318367957695,213.07558501806113
Tata Motors,2020-01-07,142.6624582903088,69.55220064322768,212.75668627961971
Tata Motors,2020-01-08,144.92661726038457,68.5278796046977,216.1127130074744
Tata Motors,2020-01-09,148.27238994234537,77.24270874388358,218.7798114842347
Tata Motors,2020-01-10,150.90845599715172,74.83650707698764,227.2580941216087
Tata Motors,2020-01-13,157.1779461587946,84.63125441724529,232.50381142257797
Tata Motors,2020-01-14,161.85458183688627,84.85397334640469,238.24787305033857
Tata Motors,2020-01-15,162.59972658417487,84.41248506670767,234.64310186761614
Tata Motors,2020-01-16,164.35934915178223,90.94428957823219,240.19157320831454
Tata Motors,2020-01-17,165.3724682154997,96.54688910830289,246.42377769698544
Tata Motors,2020-01-20,166.84390669854307,96.68710440682514,242.39796822452007
Tata Motors,2020-01-21,170.03389009747198,92.94285715015015,245.20283671869615
Tata Motors,2020-01-22,169.38739830806125,92.39547260118478,238.99026777437987
Tata Motors,2020-01-23,169.869145001083,90.66497060180863,246.1623006804668
Tata Motors,2020-01-24,169.73344828627984,96.01450930106115,243.87367396716172
Tata Motors,2020-01-27,168.62994512757155,96.51437338144038,240.90047507084103
Tata Motors,2020-01-28,171.26532440492747,98.26858542462986,247.28965439446304
Tata Motors,2020-01-29,170.21323518177155,98.93699567534907,247.42188913584334
Tata Motors,2020-01-30,170.43132937493408,93.11115287553291,249.7273347718285
Tata Motors,2020-01-31,170.16365267880246,100.75656883153442,240.04577752633637
Tata Motors,2020-02-03,169.31102980952582,98.02966329592728,245.8757441991059
Tata Motors,2020-02-04,172.18743336524395,94.71720220746411,249.4870289651879
Tata Motors,2020-02-05,171.42240730849065,97.65260241540773,243.82654124628758
Tata Motors,2020-02-06,171.95293993289243,100.8927346808471,246.29721652889882
Tata Motors,2020-02-07,172.00242078369405,98.37941758234837,247.57368285399878
Tata Motors,2020-02-10,171.9334422854336,96.82908021234591,251.04728992448474
Tata Motors,2020-02-11,174.9563566326333,105.54957293121079,244.8582431354284
Tata Motors,2020-02-12,174.25579117366883,99.39218594714748,247.52073348205317
Tata Motors,2020-02-13,174.7573994572734,97.54961444164556,248.1930587453904
Tata Motors,2020-02-14,174.6758951623228,104.38924358622084,243.64189402841188
Tata Motors,2020-02-17,173.55742906349138,96.60811299837296,244.3631549104434
Tata Motors,2020-02-18,176.01140785855918,103.1672700501452,246.10833920332246
Tata Motors,2020-02-19,174.63927170139982,98.89459725364817,252.16964197347545
Tata Motors,2020-02-20,174.37476974753585,98.8875212162811,249.13593099133624
Tata Motors,2020-02-24,169.40251206464586,96.02566918716221,239.57892640338792
Tata Motors,2020-02-25,170.81039512390868,93.24087411806482,243.88895048977847
Tata Motors,2020-02-26,168.38437032751946,87.67066103082034,235.49044914100685
Tata Motors,2020-02-27,167.07576200975456,93.65999579769777,243.0896643448521
Tata Motors,2020-02-28,165.12717544246723,88.40334309989738,240.95068031025946
Tata Motors,2020-03-02,158.36490045750563,81.66174223094949,229.63964556137208
Tata Motors,2020-03-03,159.02491809812918,87.91574937940523,231.45574815768
Tata Motors,2020-03-04,155.9519337630034,81.93643249735595,226.51056461689038
Tata Motors,2020-03-05,154.10731636908608,78.0935102245155,225.44202950094174
Tata Motors,2020-03-06,151.74168552657773,70.45429313080045,223.96235184636188
Tata Motors,2020-03-09,144.4897822428773,63.31887982378294,219.87642664673544
Tata Motors,2020-03-11,142.39420265684137,62.83486617830194,212.23351400505373
Tata Motors,2020-03-12,140.89299879297235,71.92457917433167,220.32681002834576
Tata Motors,2020-03-13,138.98559965517032,62.909635805703694,217.5888040737999
Tata Motors,2020-03-16,133.70621230173913,59.39266104420355,207.84578680338424
Tata Motors,2020-03-17,135.28165278815294,57.43617648330115,210.70860750014555
Tata Motors,2020-03-18,133.3108215285638,57.699649339280555,206.8537184078872
Tata Motors,2020-03-19,132.73677223672965,55.98722418613527,203.05583324083605
Tata Motors,2020-03-20,131.7896634607297,56.639372797790585,206.44584454599158
Tata Motors,2020-03-23,129.45302274907564,51.385248267708455,203.9507097976413
Tata Motors,2020-03-24,131.98604822797373,57.816710145635994,206.88117071547245
Tata Motors,2020-03-25,130.9406715548764,58.07864836836556,201.42711514809974
Tata Motors,2020-03-26,131.248915895874,59.88858273385055,208.17313578011283
Tata Motors,2020-03-27,131.1309249632218,58.86267752021313,211.0930284601416
Tata Motors,2020-03-30,130.8795549866099,58.04233064403617,205.21731209167598
Tata Motors,2020-03-31,133.9520731033233,57.38779853948228,213.43158050333787
Tata Motors,2020-04-01,133.3607489590831,60.67880751024842,214.02392103719447
Tata Motors,2020-04-03,134.1931847834208,60.19594018220777,207.20264878079612
Tata Motors,2020-04-07,137.23268018242524,61.53841208298501,209.33671707676405
Tata Motors,2020-04-08,136.48548788590637,64.90099171577518,210.3141694930766
Tata Motors,2020-04-09,136.92714879316733,58.40916485085493,214.55576127364952
Tata Motors,2020-04-13,135.54045134468245,54.88395636197873,214.233998244124
Tata Motors,2020-04-15,136.6927632052044,63.977405552613675,212.5740005206358
Tata Motors,2020-04-16,136.53362225278457,59.08913752933518,209.54663957987324
Tata Motors,2020-04-17,135.76230802991984,62.540127688382775,209.24251848649533
Tata Motors,2020-04-20,132.5694834098049,64.15490339050947,210.7954868813022
Tata Motors,2020-04-21,134.38591185329383,56.13342170546918,206.8380487165702
Tata Motors,2020-04-22,132.4291162547711,57.178395430671294,204.36313775765169
Tata Motors,2020-04-23,131.64659048150753,56.27858795039438,207.9142952298329
Tata Motors,2020-04-24,130.27561122309848,51.3336163777519,207.44230327896906
Tata Motors,2020-04-27,125.48282343733436,49.65762458513136,199.34623710884148
Tata Motors,2020-04-28,126.84901068322092,54.995020972104676,207.70326254345574
Tata Motors,2020-04-29,124.49066103666857,51.45606156530551,193.45536115862143
Tata Motors,2020-04-30,123.35874884217007,50.0021974354155,202.6486371005572
Tata Motors,2020-05-04,116.3677374519933,44.21061972610276,190.5210521350508
Tata Motors,2020-05-05,117.67627196655539,42.563889329197124,197.52460195378396
Tata Motors,2020-05-06,115.32024794606191,37.202478054719705,184.88292470196512
Tata Motors,2020-05-07,114.24961875332544,42.28778038115355,190.0291021657658
Tata Motors,2020-05-08,112.70286885076176,38.23476940492612,186.28467678615584
Tata Motors,2020-05-11,108.04988427358758,37.82378560536869,176.4880499800602
Tata Motors,2020-05-12,109.67648934501266,36.581024643989885,181.37734066368512
Tata Motors,2020-05-13,107.67815156793279,31.488916538000417,178.17791543967442
Tata Motors,2020-05-14,107.56069769807966,23.669708974347813,183.70155987478913
Tata Motors,2020-05-15,106.99616264964801,30.92501847858416,176.42865995300073
Tata Motors,2020-05-18,105.40489364433772,37.775469090678214,181.62155891434602
Tata Motors,2020-05-19,108.06981525959402,33.77548922417814,181.79877292680945
Tata Motors,2020-05-20,107.10820969721074,32.062535243457525,184.25863409680412
Tata Motors,2020-05-21,107.4587555170101,34.54639535573262,184.39022308318155
Tata Motors,2020-05-22,107.34845579050607,35.26829033532577,183.25064497235778
Tata Motors,2020-05-26,109.99252487766516,37.96041837858971,184.37180027233492
Tata Motors,2020-05-27,109.33851003002877,34.29491063539393,184.89634236976903
Tata Motors,2020-05-28,109.95519616034943,29.353928475514376,185.55024505400982
Tata Motors,2020-05-29,110.06697013942255,33.54857718941488,184.0245881787602
Tata Motors,2020-06-01,110.08660225890326,29.796423256110266,179.82595329006364
Tata Motors,2020-06-02,113.13117321272907,39.553233560185255,189.33144115114575
Tata Motors,2020-06-03,112.46467776337289,36.6891248683195,190.12730103087875
Tata Motors,2020-06-04,113.02423204303062,42.354429783259256,197.63668501673337
Tata Motors,2020-06-05,113.03661833381933,42.39932912553587,185.15637848979944
Tata Motors,2020-06-08,112.5378109602867,30.678867094963874,186.85145389807124
Tata Motors,2020-06-09,115.34994883328872,39.82009379629902,186.13873150146335
Tata Motors,2020-06-10,114.42924605722526,37.654658482164095,193.23629926191447
Tata Motors,2020-06-11,114.71816607534721,43.3848639952908,187.14614033432156
Tata Motors,2020-06-12,114.44907716553325,43.38686059283437,193.41217266872457
Tata Motors,2020-06-15,113.0984468740513,36.419856367290826,187.98427255844754
Tata Motors,2020-06-16,115.6433792417386,39.920507524084364,191.46416082549084
Tata Motors,2020-06-17,114.4731262103016,43.12868077555778,186.89350681384732
