"indicator_id";"company_id";"date";"sma_20";"sma_50";"ema_20";"ema_50";"rsi";"macd"
2882;3;"2019-04-11";738.93;739.26;744.21;734.86;50.8;7.24
2883;3;"2019-04-12";740.9;739.66;744.54;735.37;53.16;6.62
2884;3;"2019-04-15";741.85;739.65;742.92;735.06;44.05;4.44
2885;3;"2019-04-16";742.13;739.61;741.13;734.63;42.73;2.42
2886;3;"2019-04-18";742.47;738.96;738.83;733.94;40.04;0.24
2887;3;"2019-04-22";742.41;738.24;737.14;733.43;42.26;-1.15
2888;3;"2019-04-23";741.88;737.69;736.29;733.23;46.1;-1.66
2889;3;"2019-04-24";741.54;737.32;736.3;733.36;50.21;-1.38
2890;3;"2019-04-25";741.21;736.62;735.57;733.17;46.55;-1.77
2891;3;"2019-04-26";741.72;736.1;735.8;733.36;51.14;-1.31
2892;3;"2019-04-30";742.8;735.91;737.28;734.06;56.79;0.14
2893;3;"2019-05-02";742.45;735.27;736.66;733.93;47.66;-0.37
2894;3;"2019-05-03";740.88;734.74;735.42;733.53;44.93;-1.34
2895;3;"2019-05-06";738.83;734.3;733.8;732.94;43.02;-2.5
2896;3;"2019-05-07";737.39;733.96;732.92;732.61;45.95;-2.89
2897;3;"2019-05-08";735.96;733.52;731.62;732.09;43.89;-3.58
2898;3;"2019-05-09";734.05;733.46;730.62;731.65;44.76;-3.94
2899;3;"2019-05-10";731.53;732.98;729.31;731.07;42.99;-4.51
2900;3;"2019-05-13";729.48;732.7;728.39;730.63;44.59;-4.68
2901;3;"2019-05-14";727.54;732.28;727.01;729.97;41.98;-5.23
2902;3;"2019-05-15";726.21;731.51;725.97;729.43;43.35;-5.42
2903;3;"2019-05-16";725.48;731.32;726.65;729.57;52.51;-4.15
2904;3;"2019-05-17";725.3;731.09;726.39;729.35;47.99;-3.84
2905;3;"2019-05-20";725.22;730.85;726.01;729.07;47.27;-3.67
2906;3;"2019-05-21";724.83;730.2;724.41;728.3;41.47;-4.55
2907;3;"2019-05-22";724.26;729.75;723.02;727.57;41.73;-5.14
2908;3;"2019-05-23";722.91;729.12;720.93;726.53;38.14;-6.25
2909;3;"2019-05-24";721.54;728.84;719.81;725.85;43.08;-6.39
2910;3;"2019-05-27";720.52;728.76;718.69;725.16;42.59;-6.52
2911;3;"2019-05-28";720.03;729.09;719.59;725.27;53.13;-4.95
2912;3;"2019-05-29";718.85;729.51;720.37;725.37;52.97;-3.68
2913;3;"2019-05-30";718.98;730.01;721.63;725.69;55.67;-2.19
2914;3;"2019-05-31";719.69;730.6;723.16;726.16;57.59;-0.67
2915;3;"2019-06-03";721.01;731.12;725.21;726.89;60.61;1.09
2916;3;"2019-06-04";721.54;731.63;726.17;727.22;54.91;1.7
2917;3;"2019-06-06";722.35;731.89;727.07;727.55;55.05;2.19
2918;3;"2019-06-07";723.26;731.9;728.21;728.0;56.81;2.83
2919;3;"2019-06-10";725.09;732.1;730.62;729.0;63.19;4.44
2920;3;"2019-06-11";726.85;732.5;732.93;730.02;63.75;5.77
2921;3;"2019-06-12";728.85;733.02;734.92;730.95;62.94;6.66
2922;3;"2019-06-13";730.18;733.28;735.66;731.41;55.27;6.38
2923;3;"2019-06-14";730.54;733.33;736.11;731.76;53.87;5.92
2924;3;"2019-06-17";731.38;733.04;736.54;732.11;53.93;5.5
2925;3;"2019-06-18";732.76;732.85;737.83;732.81;59.14;5.88
2926;3;"2019-06-19";734.89;732.83;739.17;733.56;60.03;6.24
2927;3;"2019-06-20";737.15;732.97;740.67;734.4;61.57;6.7
2928;3;"2019-06-21";739.61;732.78;741.58;735.02;57.81;6.6
2929;3;"2019-06-24";741.42;732.35;741.95;735.43;54.24;6.08
2930;3;"2019-06-25";743.42;732.1;742.54;735.93;55.86;5.8
2931;3;"2019-06-26";743.98;731.83;742.22;736.06;49.4;4.81
2932;3;"2019-06-27";744.12;731.58;741.11;735.84;44.07;3.29
2933;3;"2019-06-28";744.04;731.27;740.24;735.69;45.14;2.18
2934;3;"2019-07-01";743.71;731.35;739.39;735.52;44.69;1.23
2935;3;"2019-07-02";743.48;731.66;739.45;735.69;51.13;1.16
2936;3;"2019-07-03";743.28;731.95;738.67;735.52;45.43;0.4
2937;3;"2019-07-04";743.19;732.2;738.21;735.45;47.25;0.0
2938;3;"2019-07-05";742.14;732.0;736.28;734.77;38.52;-1.57
2939;3;"2019-07-08";740.34;731.62;734.5;734.1;38.32;-2.82
2940;3;"2019-07-09";738.37;731.36;732.69;733.37;37.27;-3.93
2941;3;"2019-07-10";736.55;730.95;731.22;732.73;38.78;-4.62
2942;3;"2019-07-11";735.49;730.35;730.3;732.29;42.42;-4.77
2943;3;"2019-07-12";734.8;730.27;729.96;732.08;46.64;-4.41
2944;3;"2019-07-15";736.74;731.38;734.66;733.93;70.19;0.12
2945;3;"2019-07-16";738.48;732.71;739.44;735.93;71.6;4.1
2946;3;"2019-07-17";740.59;734.11;744.65;738.21;73.86;7.92
2947;3;"2019-07-18";742.48;735.57;749.23;740.35;72.89;10.7
2948;3;"2019-07-19";744.24;736.86;752.67;742.11;68.03;12.18
2949;3;"2019-07-22";746.19;738.21;755.7;743.77;67.37;13.12
2950;3;"2019-07-23";748.28;739.62;758.97;745.59;69.2;14.16
2951;3;"2019-07-24";750.64;741.07;761.57;747.18;66.54;14.51
2952;3;"2019-07-25";753.84;742.63;764.71;749.04;69.31;15.27
2953;3;"2019-07-26";756.59;743.71;766.83;750.53;64.08;15.1
2954;3;"2019-07-29";759.59;745.06;769.17;752.13;65.73;15.15
2955;3;"2019-07-30";762.23;746.47;771.41;753.72;66.2;15.11
2956;3;"2019-07-31";765.35;748.16;773.53;755.29;66.58;14.99
2957;3;"2019-08-01";767.1;749.34;773.09;755.82;50.73;12.74
2958;3;"2019-08-02";769.98;750.83;773.33;756.6;53.94;11.37
2959;3;"2019-08-05";772.93;752.18;773.65;757.38;54.46;10.26
2960;3;"2019-08-06";775.88;753.51;773.72;758.05;53.14;9.09
2961;3;"2019-08-07";778.82;754.47;773.95;758.76;54.02;8.2
2962;3;"2019-08-08";782.19;755.69;775.36;759.94;60.21;8.42
2963;3;"2019-08-09";785.34;756.81;776.74;761.11;60.71;8.59
2964;3;"2019-08-13";784.61;757.35;775.6;761.25;46.48;6.62
2965;3;"2019-08-14";784.11;757.95;775.52;761.78;51.39;5.8
2966;3;"2019-08-16";783.13;758.74;775.43;762.29;51.27;5.07
2967;3;"2019-08-19";782.38;759.58;775.64;762.89;52.81;4.69
2968;3;"2019-08-20";782.74;760.65;777.27;764.06;59.54;5.54
2969;3;"2019-08-21";783.5;761.57;779.38;765.45;62.12;6.68
2970;3;"2019-08-22";783.78;762.39;780.94;766.63;59.82;7.2
2971;3;"2019-08-23";784.57;763.36;782.96;768.03;62.42;8.04
2972;3;"2019-08-26";784.98;764.55;784.83;769.38;62.56;8.64
2973;3;"2019-08-27";784.86;765.44;784.81;769.98;51.89;7.58
2974;3;"2019-08-28";785.41;766.68;786.5;771.26;59.34;8.09
2975;3;"2019-08-29";786.12;767.81;788.44;772.66;60.96;8.75
2976;3;"2019-08-30";787.19;769.07;790.96;774.31;63.75;9.8
2977;3;"2019-09-03";789.45;770.26;793.18;775.88;63.35;10.46
2978;3;"2019-09-04";791.74;771.68;795.86;777.66;65.84;11.42
2979;3;"2019-09-05";794.61;773.45;799.5;779.87;69.83;13.06
2980;3;"2019-09-06";797.89;775.29;803.37;782.23;71.54;14.68
2981;3;"2019-09-09";800.54;777.09;805.82;784.07;64.41;14.91
2982;3;"2019-09-11";802.11;778.88;807.18;785.49;59.23;14.19
2983;3;"2019-09-12";803.44;780.57;808.06;786.7;57.19;13.18
2984;3;"2019-09-13";806.67;782.53;810.08;788.37;62.09;13.26
2985;3;"2019-09-16";809.31;784.29;811.76;789.91;61.15;13.05
2986;3;"2019-09-17";812.15;786.28;813.61;791.53;62.5;13.01
2987;3;"2019-09-18";814.76;788.2;815.16;793.03;61.59;12.73
2988;3;"2019-09-19";816.15;790.26;815.69;794.12;55.88;11.63
2989;3;"2019-09-20";816.43;792.01;814.67;794.55;47.7;9.38
2990;3;"2019-09-23";814.86;792.98;809.88;793.36;33.88;4.27
2991;3;"2019-09-24";814.45;794.52;808.37;793.39;46.16;2.59
2992;3;"2019-09-25";813.96;795.94;806.87;793.36;45.73;1.13
2993;3;"2019-09-26";813.85;797.06;804.56;792.94;42.63;-0.83
2994;3;"2019-09-27";812.84;797.12;802.43;792.52;42.53;-2.39
2995;3;"2019-09-30";812.78;797.53;802.73;793.03;51.36;-1.71
2996;3;"2019-10-01";811.71;797.52;801.86;793.05;47.32;-2.12
2997;3;"2019-10-03";810.28;797.38;800.31;792.76;44.82;-3.06
2998;3;"2019-10-04";808.88;797.54;799.66;792.79;47.75;-3.13
2999;3;"2019-10-07";806.66;797.64;798.7;792.66;46.43;-3.46
3000;3;"2019-10-09";803.83;797.51;797.26;792.31;44.43;-4.15
3001;3;"2019-10-10";801.53;797.45;795.91;791.94;44.23;-4.69
3002;3;"2019-10-11";801.27;797.85;797.71;792.84;56.0;-2.53
3003;3;"2019-10-14";799.75;797.84;796.6;792.57;46.45;-3.09
3004;3;"2019-10-15";796.7;797.37;793.91;791.62;41.7;-4.92
3005;3;"2019-10-16";793.89;796.95;791.77;790.83;42.82;-6.05
3006;3;"2019-10-17";790.8;796.47;789.65;790.0;42.28;-7.02
3007;3;"2019-10-18";787.7;796.45;787.57;789.13;41.8;-7.83
3008;3;"2019-10-22";778.84;793.8;773.86;783.42;21.78;-18.29
3009;3;"2019-10-23";771.12;791.28;762.12;778.21;24.0;-25.71
3010;3;"2019-10-24";764.67;788.5;750.04;772.61;22.51;-32.46
3011;3;"2019-10-25";756.84;785.73;739.32;767.31;23.22;-37.2
3012;3;"2019-10-27";749.65;782.93;730.7;762.66;27.11;-39.58
3013;3;"2019-10-29";743.06;780.15;723.08;758.27;27.73;-40.86
3014;3;"2019-10-30";736.98;778.06;717.13;754.44;31.23;-40.59
3015;3;"2019-10-31";730.98;776.28;714.13;751.74;39.19;-37.93
3016;3;"2019-11-01";725.69;774.55;711.63;749.24;39.88;-35.23
3017;3;"2019-11-04";721.86;773.17;711.38;747.66;45.93;-31.03
3018;3;"2019-11-05";717.0;771.24;709.92;745.64;43.07;-28.41
3019;3;"2019-11-06";713.13;769.5;710.15;744.33;47.49;-24.75
3020;3;"2019-11-07";709.95;767.99;711.1;743.38;49.52;-20.97
3021;3;"2019-11-08";706.21;766.1;710.82;742.0;46.55;-18.73
3022;3;"2019-11-11";700.69;764.14;710.21;740.52;45.63;-17.05
3023;3;"2019-11-13";695.95;762.28;708.41;738.59;42.47;-16.59
3024;3;"2019-11-14";692.8;760.33;708.11;737.29;46.72;-14.92
3025;3;"2019-11-15";689.43;758.27;707.71;735.98;46.35;-13.56
3026;3;"2019-11-18";686.21;756.08;707.47;734.77;46.77;-12.24
3027;3;"2019-11-19";683.46;754.05;707.99;733.91;49.29;-10.45
3028;3;"2019-11-20";686.93;751.88;708.46;733.09;49.34;-8.91
3029;3;"2019-11-21";690.07;749.47;708.92;732.31;49.43;-7.59
3030;3;"2019-11-22";692.96;746.53;707.42;730.78;42.81;-8.07
3031;3;"2019-11-25";695.99;743.91;706.53;729.5;44.76;-7.96
3032;3;"2019-11-26";698.08;741.32;705.02;727.97;42.37;-8.38
3033;3;"2019-11-27";700.33;738.9;704.13;726.71;44.56;-8.21
3034;3;"2019-11-28";702.39;736.35;703.92;725.73;47.11;-7.49
3035;3;"2019-11-29";702.93;733.73;703.2;724.58;45.09;-7.28
3036;3;"2019-12-02";703.17;730.96;702.2;723.33;43.75;-7.32
3037;3;"2019-12-03";702.64;728.33;701.83;722.35;46.41;-6.82
3038;3;"2019-12-04";703.28;726.09;702.5;721.82;51.03;-5.52
3039;3;"2019-12-05";703.4;724.29;703.67;721.55;53.5;-3.95
3040;3;"2019-12-06";703.16;723.3;704.76;721.3;53.6;-2.66
3041;3;"2019-12-09";703.61;721.77;705.95;721.14;54.55;-1.45
3042;3;"2019-12-10";704.12;720.2;706.77;720.88;53.08;-0.7
3043;3;"2019-12-11";705.6;718.97;708.13;720.89;56.14;0.42
3044;3;"2019-12-12";705.44;717.37;707.56;720.15;46.59;-0.22
3045;3;"2019-12-13";705.81;715.49;707.91;719.8;50.96;0.01
3046;3;"2019-12-16";706.25;713.89;708.49;719.57;52.19;0.41
3047;3;"2019-12-17";707.1;712.78;710.51;719.97;58.7;1.97
3048;3;"2019-12-18";708.07;711.56;712.6;720.46;59.73;3.39
3049;3;"2019-12-19";708.95;710.38;714.34;720.87;58.81;4.33
3050;3;"2019-12-20";710.87;709.34;715.98;721.29;59.11;5.08
3051;3;"2019-12-23";712.76;708.4;717.89;721.86;61.03;5.96
3052;3;"2019-12-24";714.9;706.77;719.36;722.32;59.28;6.38
3053;3;"2019-12-26";716.56;705.63;720.28;722.58;56.29;6.28
3054;3;"2019-12-27";718.31;705.0;721.86;723.14;60.17;6.76
3055;3;"2019-12-30";720.14;704.23;722.92;723.52;57.39;6.74
3056;3;"2019-12-31";722.06;703.46;723.7;723.82;56.18;6.51
3057;3;"2020-01-01";723.99;702.84;724.95;724.33;59.2;6.71
3058;3;"2020-01-02";725.28;704.67;725.88;724.74;57.59;6.62
3059;3;"2020-01-03";726.84;706.57;727.8;725.57;63.24;7.37
3060;3;"2020-01-06";728.03;708.64;728.85;726.09;57.98;7.31
3061;3;"2020-01-07";728.56;710.45;728.76;726.17;50.97;6.3
3062;3;"2020-01-08";728.74;711.84;727.75;725.85;45.71;4.67
3063;3;"2020-01-09";729.07;713.38;727.73;725.92;50.97;4.08
3064;3;"2020-01-10";730.87;714.93;728.73;726.4;56.15;4.42
3065;3;"2020-01-13";733.98;716.69;732.99;728.25;68.23;7.46
3066;3;"2020-01-14";737.07;718.44;737.06;730.11;68.78;9.92
3067;3;"2020-01-15";738.96;719.61;739.96;731.58;64.17;11.09
3068;3;"2020-01-16";740.69;721.03;742.54;732.96;63.86;11.84
3069;3;"2020-01-17";742.54;722.14;744.95;734.33;64.15;12.36
3070;3;"2020-01-20";744.38;723.11;747.19;735.67;64.37;12.67
3071;3;"2020-01-21";745.71;724.2;748.64;736.72;60.44;12.3
3072;3;"2020-01-22";747.55;725.51;750.7;738.04;63.54;12.48
3073;3;"2020-01-23";750.32;727.37;753.9;739.85;68.44;13.61
3074;3;"2020-01-24";752.61;728.92;756.65;741.53;67.34;14.21
3075;3;"2020-01-27";754.87;730.41;758.69;742.97;64.11;14.15
3076;3;"2020-01-28";757.21;731.86;760.53;744.34;64.04;13.93
3077;3;"2020-01-29";759.85;733.4;763.31;746.12;68.45;14.53
3078;3;"2020-01-30";762.15;734.75;764.97;747.48;62.14;14.12
3079;3;"2020-01-31";763.65;736.01;766.01;748.59;59.04;13.26
3080;3;"2020-02-03";765.08;737.49;766.14;749.33;53.84;11.75
3081;3;"2020-02-04";768.07;739.29;768.21;750.84;62.37;12.07
3082;3;"2020-02-05";771.39;741.16;769.77;752.16;60.43;11.92
3083;3;"2020-02-06";773.58;742.68;769.92;752.92;53.29;10.61
3084;3;"2020-02-07";775.54;744.19;770.62;753.87;55.82;9.94
3085;3;"2020-02-10";775.52;745.72;770.87;754.63;53.66;8.97
3086;3;"2020-02-11";775.42;747.34;771.12;755.37;53.83;8.14
3087;3;"2020-02-12";776.09;748.99;772.07;756.38;57.32;7.99
3088;3;"2020-02-13";777.35;750.66;773.99;757.79;61.95;8.68
3089;3;"2020-02-14";778.28;752.09;775.18;758.91;58.42;8.66
3090;3;"2020-02-17";779.33;753.58;776.54;760.11;59.7;8.78
3091;3;"2020-02-18";781.09;755.19;778.55;761.58;63.05;9.43
3092;3;"2020-02-19";782.6;756.91;780.63;763.1;64.14;10.06
3093;3;"2020-02-20";783.24;758.43;782.19;764.43;61.71;10.16
3094;3;"2020-02-24";783.89;760.3;783.49;765.67;60.89;10.03
3095;3;"2020-02-25";784.91;762.04;784.91;766.95;62.1;10.02
3096;3;"2020-02-26";785.14;763.42;784.71;767.57;51.53;8.64
3097;3;"2020-02-27";784.55;764.38;784.05;767.97;48.74;7.08
3098;3;"2020-02-28";782.1;764.37;779.07;766.55;31.43;2.09
3099;3;"2020-03-02";780.36;764.57;775.45;765.55;36.36;-1.09
3100;3;"2020-03-03";779.34;764.88;772.74;764.82;39.35;-3.1
3101;3;"2020-03-04";777.88;765.33;771.41;764.58;44.86;-3.7
3102;3;"2020-03-05";776.38;765.76;769.8;764.19;43.36;-4.46
3103;3;"2020-03-06";774.76;765.96;766.87;763.2;38.18;-6.26
3104;3;"2020-03-09";771.12;765.31;760.92;760.9;29.75;-10.34
3105;3;"2020-03-11";766.76;764.37;753.79;757.96;26.4;-14.9
3106;3;"2020-03-12";759.64;762.37;742.11;752.99;19.4;-22.67
3107;3;"2020-03-13";752.71;760.48;732.61;748.65;23.82;-27.61
3108;3;"2020-03-16";742.25;757.45;718.38;742.16;18.13;-35.89
3109;3;"2020-03-17";730.68;753.63;702.81;734.82;16.15;-44.21
3110;3;"2020-03-18";717.92;749.54;686.76;726.96;14.87;-51.88
3111;3;"2020-03-19";705.32;745.89;673.31;719.84;18.65;-56.4
3112;3;"2020-03-20";694.55;743.23;664.92;714.56;30.4;-56.13
3113;3;"2020-03-23";681.03;739.21;651.73;707.18;24.71;-59.97
3114;3;"2020-03-24";670.72;736.24;645.84;702.58;38.15;-57.24
3115;3;"2020-03-25";661.11;732.9;642.06;698.8;41.09;-53.14
3116;3;"2020-03-26";654.13;730.24;642.15;696.61;47.14;-46.39
3117;3;"2020-03-27";647.87;727.95;643.16;694.89;48.64;-39.8
3118;3;"2020-03-30";642.62;725.14;641.59;692.22;44.96;-36.25
3119;3;"2020-03-31";637.64;722.61;641.58;690.23;47.4;-31.88
3120;3;"2020-04-01";630.43;719.3;637.89;686.8;42.14;-31.18
3121;3;"2020-04-03";621.78;715.76;632.92;682.84;40.03;-31.64
3122;3;"2020-04-07";616.0;713.14;633.5;681.12;48.67;-27.39
3123;3;"2020-04-08";610.63;710.08;633.32;679.17;47.64;-24.33
3124;3;"2020-04-09";607.22;707.15;633.59;677.49;48.38;-21.29
3125;3;"2020-04-13";604.79;704.34;633.96;675.92;48.57;-18.58
3126;3;"2020-04-15";605.18;701.56;634.44;674.47;48.87;-16.11
3127;3;"2020-04-16";604.26;698.24;633.43;672.49;46.24;-15.2
3128;3;"2020-04-17";606.54;695.21;632.99;670.77;47.22;-13.92
3129;3;"2020-04-20";611.45;692.75;634.92;670.09;51.98;-10.81
3130;3;"2020-04-21";616.4;690.07;634.76;668.64;48.15;-9.85
3131;3;"2020-04-22";621.21;687.15;635.43;667.59;49.86;-8.29
3132;3;"2020-04-23";625.92;685.04;639.61;668.05;56.55;-3.99
3133;3;"2020-04-24";632.5;682.78;641.36;667.66;52.28;-2.27
3134;3;"2020-04-27";636.24;680.52;643.58;667.54;53.45;-0.38
3135;3;"2020-04-28";638.96;678.27;645.21;667.27;52.63;0.8
3136;3;"2020-04-29";640.64;676.33;648.19;667.63;55.62;2.98
3137;3;"2020-04-30";643.78;675.02;654.6;669.51;61.97;7.76
3138;3;"2020-05-04";646.13;672.65;656.42;669.67;53.17;8.08
3139;3;"2020-05-05";647.74;670.4;658.07;669.83;53.17;8.24
3140;3;"2020-05-06";650.89;667.92;658.81;669.68;51.59;7.65
3141;3;"2020-05-07";654.86;665.27;659.4;669.49;51.39;7.03
3142;3;"2020-05-08";656.62;662.75;660.81;669.68;53.3;7.2
3143;3;"2020-05-11";659.18;660.46;662.91;670.19;55.08;7.94
3144;3;"2020-05-12";661.75;658.3;665.27;670.88;56.07;8.81
3145;3;"2020-05-13";664.59;656.21;668.02;671.79;57.45;9.91
3146;3;"2020-05-14";665.55;653.72;667.08;671.26;48.39;7.79
3147;3;"2020-05-15";666.97;651.21;665.67;670.51;47.09;5.57
3148;3;"2020-05-18";668.73;649.86;665.5;670.25;49.96;4.69
3149;3;"2020-05-19";669.49;648.41;665.8;670.19;51.12;4.33
3150;3;"2020-05-20";671.31;646.86;666.15;670.16;51.36;4.07
3151;3;"2020-05-21";672.82;645.13;666.73;670.24;52.08;4.03
3152;3;"2020-05-22";673.48;643.88;669.17;671.11;57.27;5.56
3153;3;"2020-05-26";674.6;642.71;670.25;671.48;53.61;5.76
3154;3;"2020-05-27";676.65;642.73;673.61;672.81;59.49;7.83
3155;3;"2020-05-28";678.98;643.16;676.82;674.17;59.92;9.52
3156;3;"2020-05-29";679.71;644.36;678.17;674.83;54.68;9.43
3157;3;"2020-06-01";678.91;645.5;680.21;675.8;56.8;9.93
3158;3;"2020-06-02";680.63;648.0;682.87;677.07;58.87;10.89
3159;3;"2020-06-03";682.02;650.93;684.65;678.03;56.63;11.0
3160;3;"2020-06-04";684.11;654.4;686.85;679.19;58.25;11.46
3161;3;"2020-06-05";686.04;657.56;688.44;680.15;56.7;11.35
3162;3;"2020-06-08";688.38;660.27;691.52;681.74;61.26;12.51
3163;3;"2020-06-09";690.11;664.1;694.01;683.15;59.99;13.02
3164;3;"2020-06-10";691.52;666.62;696.09;684.43;59.27;13.13
3165;3;"2020-06-11";692.01;668.57;696.84;685.2;54.5;12.12
3166;3;"2020-06-12";693.7;669.55;696.38;685.47;50.15;10.24
3167;3;"2020-06-15";695.47;670.25;695.54;685.55;48.58;8.29
3168;3;"2020-06-16";697.33;671.74;696.08;686.16;53.37;7.76
3169;3;"2020-06-17";699.08;672.98;696.8;686.85;54.19;7.45
3170;3;"2020-06-18";701.3;675.21;698.43;687.91;57.57;7.94
3171;3;"2020-06-19";702.97;677.6;699.11;688.6;54.07;7.57
3172;3;"2020-06-22";703.54;678.9;699.54;689.19;53.3;7.04
3173;3;"2020-06-23";705.54;680.68;701.55;690.43;59.08;7.9
3174;3;"2020-06-24";705.98;682.24;702.75;691.36;56.2;7.97
3175;3;"2020-06-25";705.63;683.5;702.54;691.71;50.64;6.84
3176;3;"2020-06-26";708.49;685.68;706.89;693.93;64.04;9.68
3177;3;"2020-06-29";710.1;687.84;709.26;695.41;58.17;10.49
3178;3;"2020-06-30";711.49;689.98;711.8;697.0;59.2;11.33
3179;3;"2020-07-01";713.01;691.56;713.71;698.37;57.73;11.54
3180;3;"2020-07-02";715.45;694.02;717.8;700.65;63.67;13.55
3181;3;"2020-07-03";718.41;696.44;722.07;703.09;64.97;15.45
3182;3;"2020-07-06";720.57;698.13;726.07;705.48;65.26;16.87
3183;3;"2020-07-07";724.4;700.86;732.55;708.95;71.16;20.19
3184;3;"2020-07-08";727.34;703.06;736.56;711.53;63.65;21.01
3185;3;"2020-07-09";731.23;705.48;740.86;714.28;65.08;21.98
3186;3;"2020-07-10";735.72;707.59;744.77;716.93;65.11;22.49
3187;3;"2020-07-13";741.19;709.22;749.75;720.08;68.25;23.85
3188;3;"2020-07-14";745.3;711.41;752.94;722.55;62.73;23.55
3189;3;"2020-07-15";751.66;714.55;760.37;726.8;71.36;26.84
3190;3;"2020-07-16";761.52;719.45;774.71;734.03;79.8;35.51
3191;3;"2020-07-17";771.4;724.22;786.94;740.66;77.39;41.26
3192;3;"2020-07-20";782.93;729.42;800.98;748.25;79.98;47.79
3193;3;"2020-07-21";793.73;734.5;813.91;755.65;80.17;52.55
3194;3;"2020-07-22";803.92;739.1;823.81;762.01;74.27;54.18
3195;3;"2020-07-23";814.29;743.38;831.83;767.73;71.28;54.04
3196;3;"2020-07-24";823.02;748.67;840.5;773.81;73.03;54.51
3197;3;"2020-07-27";833.86;754.6;850.78;780.66;75.76;56.3
3198;3;"2020-07-28";845.2;760.57;861.45;787.81;77.16;58.2
3199;3;"2020-07-29";856.32;766.29;870.28;794.33;74.37;58.34
3200;3;"2020-07-30";866.56;772.12;878.96;800.88;75.18;58.37
3201;3;"2020-07-31";876.72;778.0;887.25;807.36;75.69;58.08
3202;3;"2020-08-03";886.37;783.29;893.88;813.22;72.45;56.47
3203;3;"2020-08-04";894.15;788.68;899.21;818.58;69.94;54.01
3204;3;"2020-08-05";902.65;793.46;903.55;823.53;68.09;51.05
3205;3;"2020-08-06";912.11;798.73;909.96;829.3;72.12;50.23
3206;3;"2020-08-07";920.56;803.93;913.86;834.07;65.33;47.43
3207;3;"2020-08-10";928.28;808.96;917.43;838.67;65.41;44.73
3208;3;"2020-08-11";936.54;813.77;920.38;842.98;64.39;41.88
3209;3;"2020-08-12";942.74;818.84;923.67;847.37;65.69;39.68
3210;3;"2020-08-13";944.75;823.71;926.3;851.44;64.24;37.21
3211;3;"2020-08-14";947.27;828.71;928.9;855.45;64.77;35.04
3212;3;"2020-08-17";948.43;833.44;931.62;859.45;65.67;33.25
3213;3;"2020-08-18";949.97;838.44;935.04;863.69;67.94;32.27
3214;3;"2020-08-19";952.04;843.31;937.35;867.44;64.19;30.48
3215;3;"2020-08-20";954.4;848.33;939.05;870.88;62.33;28.4
3216;3;"2020-08-21";955.7;853.47;939.98;873.93;59.48;25.94
3217;3;"2020-08-24";955.65;858.67;940.68;876.81;58.84;23.6
3218;3;"2020-08-25";954.41;863.4;940.44;879.22;54.65;20.76
3219;3;"2020-08-26";954.24;868.35;941.42;882.02;58.95;19.31
3220;3;"2020-08-27";953.52;873.01;941.96;884.57;57.22;17.65
3221;3;"2020-08-28";951.98;877.6;941.32;886.56;52.06;15.22
3222;3;"2020-08-31";950.57;882.1;940.11;888.21;49.35;12.6
3223;3;"2020-09-01";948.78;885.97;937.64;889.23;44.0;9.26
3224;3;"2020-09-02";947.75;890.17;936.34;890.59;48.13;7.32
3225;3;"2020-09-03";945.98;894.87;936.26;892.35;52.55;6.63
3226;3;"2020-09-04";944.4;898.29;934.63;893.41;46.49;4.71
3227;3;"2020-09-07";943.08;902.16;933.72;894.65;48.78;3.63
3228;3;"2020-09-08";942.62;906.22;934.25;896.4;53.9;3.87
3229;3;"2020-09-09";941.26;910.14;933.63;897.63;49.57;3.1
3230;3;"2020-09-10";940.71;913.81;934.24;899.29;53.83;3.44
3231;3;"2020-09-11";940.31;917.47;935.33;901.11;55.68;4.12
3232;3;"2020-09-14";941.36;921.76;939.44;904.14;64.53;7.21
3233;3;"2020-09-15";942.1;925.52;943.53;907.21;65.45;9.87
3234;3;"2020-09-16";944.22;930.06;949.08;910.92;69.51;13.39
3235;3;"2020-09-17";947.01;934.65;954.97;914.84;71.25;16.73
3236;3;"2020-09-18";949.68;939.05;959.47;918.27;67.29;18.44
3237;3;"2020-09-21";952.81;943.31;964.27;921.86;68.92;20.2
3238;3;"2020-09-22";956.28;947.8;968.39;925.22;67.79;21.15
3239;3;"2020-09-23";959.72;951.57;973.28;928.93;70.45;22.64
3240;3;"2020-09-24";961.14;952.86;973.48;930.75;53.3;20.0
3241;3;"2020-09-25";964.95;955.03;977.1;933.91;61.5;20.59
3242;3;"2020-09-28";969.04;956.55;980.27;936.91;61.17;20.73
3243;3;"2020-09-29";973.79;957.99;983.01;939.74;60.69;20.49
3244;3;"2020-09-30";978.0;959.8;985.41;942.43;60.42;20.01
3245;3;"2020-10-01";982.1;961.99;988.48;945.38;62.68;20.15
3246;3;"2020-10-05";988.58;964.51;994.22;949.43;68.97;22.51
3247;3;"2020-10-06";995.12;966.66;1000.08;953.6;70.2;24.67
3248;3;"2020-10-07";1001.48;968.73;1006.41;958.03;72.03;26.94
3249;3;"2020-10-08";1009.78;971.52;1014.72;963.35;76.01;30.58
3250;3;"2020-10-09";1018.11;974.43;1023.49;968.97;77.67;34.12
3251;3;"2020-10-12";1027.43;977.75;1033.83;975.37;80.47;38.53
3252;3;"2020-10-13";1036.4;981.77;1045.64;982.53;82.82;43.59
3253;3;"2020-10-14";1044.13;985.51;1054.34;988.58;74.95;45.41
3254;3;"2020-10-15";1049.46;988.78;1059.48;993.28;65.65;44.01
